2026-07-05 12:45:08,416 [INFO] ══════════ DÉMARRAGE DU PIPELINE ══════════
2026-07-05 12:45:08,416 [INFO] Lecture du CSV brut…
2026-07-05 12:45:08,834 [INFO]   101,500 lignes lues
2026-07-05 12:45:09,199 [INFO]   Doublons supprimés : 1,500
2026-07-05 12:45:18,096 [ERROR] {"transaction_id": "TX-2026019821", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,136 [ERROR] {"transaction_id": "TX-2026019934", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,143 [ERROR] {"transaction_id": "TX-2026019954", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,174 [ERROR] {"transaction_id": "TX-2026020053", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,192 [ERROR] {"transaction_id": "TX-2026020113", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,193 [ERROR] {"transaction_id": "TX-2026020114", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,194 [ERROR] {"transaction_id": "TX-2026020116", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,202 [ERROR] {"transaction_id": "TX-2026020144", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,225 [ERROR] {"transaction_id": "TX-2026020265", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,239 [ERROR] {"transaction_id": "TX-2026020313", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,249 [ERROR] {"transaction_id": "TX-2026020364", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,258 [ERROR] {"transaction_id": "TX-2026020392", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,319 [ERROR] {"transaction_id": "TX-2026020649", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,347 [ERROR] {"transaction_id": "TX-2026020783", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,348 [ERROR] {"transaction_id": "TX-2026020788", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,371 [ERROR] {"transaction_id": "TX-2026020864", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,378 [ERROR] {"transaction_id": "TX-2026020896", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,386 [ERROR] {"transaction_id": "TX-2026020917", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,399 [ERROR] {"transaction_id": "TX-2026020976", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,404 [ERROR] {"transaction_id": "TX-2026020992", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,406 [ERROR] {"transaction_id": "TX-2026021004", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,418 [ERROR] {"transaction_id": "TX-2026021036", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,421 [ERROR] {"transaction_id": "TX-2026021045", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,442 [ERROR] {"transaction_id": "TX-2026021143", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,453 [ERROR] {"transaction_id": "TX-2026021197", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,467 [ERROR] {"transaction_id": "TX-2026021237", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,485 [ERROR] {"transaction_id": "TX-2026021313", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,488 [ERROR] {"transaction_id": "TX-2026021329", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,490 [ERROR] {"transaction_id": "TX-2026021339", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,504 [ERROR] {"transaction_id": "TX-2026021384", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,510 [ERROR] {"transaction_id": "TX-2026021408", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,521 [ERROR] {"transaction_id": "TX-2026021468", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,536 [ERROR] {"transaction_id": "TX-2026021523", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,580 [ERROR] {"transaction_id": "TX-2026021717", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,588 [ERROR] {"transaction_id": "TX-2026021746", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,611 [ERROR] {"transaction_id": "TX-2026021833", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,646 [ERROR] {"transaction_id": "TX-2026021946", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,653 [ERROR] {"transaction_id": "TX-2026021958", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,680 [ERROR] {"transaction_id": "TX-2026022072", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,684 [ERROR] {"transaction_id": "TX-2026022085", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,690 [ERROR] {"transaction_id": "TX-2026022100", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,700 [ERROR] {"transaction_id": "TX-2026022127", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,712 [ERROR] {"transaction_id": "TX-2026022161", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,731 [ERROR] {"transaction_id": "TX-2026022225", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,732 [ERROR] {"transaction_id": "TX-2026022230", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,742 [ERROR] {"transaction_id": "TX-2026022268", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,747 [ERROR] {"transaction_id": "TX-2026022290", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,750 [ERROR] {"transaction_id": "TX-2026022304", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,752 [ERROR] {"transaction_id": "TX-2026022316", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,759 [ERROR] {"transaction_id": "TX-2026022345", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,800 [ERROR] {"transaction_id": "TX-2026022520", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,821 [ERROR] {"transaction_id": "TX-2026022590", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,833 [ERROR] {"transaction_id": "TX-2026022620", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,835 [ERROR] {"transaction_id": "TX-2026022624", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,854 [ERROR] {"transaction_id": "TX-2026022697", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,864 [ERROR] {"transaction_id": "TX-2026022732", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,871 [ERROR] {"transaction_id": "TX-2026022750", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,891 [ERROR] {"transaction_id": "TX-2026022814", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,897 [ERROR] {"transaction_id": "TX-2026022841", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,899 [ERROR] {"transaction_id": "TX-2026022852", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,902 [ERROR] {"transaction_id": "TX-2026022862", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,950 [ERROR] {"transaction_id": "TX-2026023067", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,963 [ERROR] {"transaction_id": "TX-2026023113", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:18,973 [ERROR] {"transaction_id": "TX-2026023149", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,975 [ERROR] {"transaction_id": "TX-2026023152", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,978 [ERROR] {"transaction_id": "TX-2026023167", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,989 [ERROR] {"transaction_id": "TX-2026023207", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:18,993 [ERROR] {"transaction_id": "TX-2026023225", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,002 [ERROR] {"transaction_id": "TX-2026023257", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,008 [ERROR] {"transaction_id": "TX-2026023287", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,010 [ERROR] {"transaction_id": "TX-2026023291", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,019 [ERROR] {"transaction_id": "TX-2026023317", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,026 [ERROR] {"transaction_id": "TX-2026023351", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,040 [ERROR] {"transaction_id": "TX-2026023403", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,048 [ERROR] {"transaction_id": "TX-2026023427", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,062 [ERROR] {"transaction_id": "TX-2026023489", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,076 [ERROR] {"transaction_id": "TX-2026023538", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,096 [ERROR] {"transaction_id": "TX-2026023618", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,118 [ERROR] {"transaction_id": "TX-2026023687", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,122 [ERROR] {"transaction_id": "TX-2026023699", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,129 [ERROR] {"transaction_id": "TX-2026023739", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,134 [ERROR] {"transaction_id": "TX-2026023754", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,166 [ERROR] {"transaction_id": "TX-2026023889", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,171 [ERROR] {"transaction_id": "TX-2026023918", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,204 [ERROR] {"transaction_id": "TX-2026024061", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,216 [ERROR] {"transaction_id": "TX-2026024103", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,247 [ERROR] {"transaction_id": "TX-2026024211", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,259 [ERROR] {"transaction_id": "TX-2026024246", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,267 [ERROR] {"transaction_id": "TX-2026024278", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,276 [ERROR] {"transaction_id": "TX-2026024301", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,280 [ERROR] {"transaction_id": "TX-2026024317", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,312 [ERROR] {"transaction_id": "TX-2026024433", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,317 [ERROR] {"transaction_id": "TX-2026024457", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,324 [ERROR] {"transaction_id": "TX-2026024481", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,333 [ERROR] {"transaction_id": "TX-2026024501", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,348 [ERROR] {"transaction_id": "TX-2026024550", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,390 [ERROR] {"transaction_id": "TX-2026024752", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,400 [ERROR] {"transaction_id": "TX-2026024794", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,405 [ERROR] {"transaction_id": "TX-2026024813", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,406 [ERROR] {"transaction_id": "TX-2026024815", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,414 [ERROR] {"transaction_id": "TX-2026024856", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,415 [ERROR] {"transaction_id": "TX-2026024858", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,427 [ERROR] {"transaction_id": "TX-2026024914", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,469 [ERROR] {"transaction_id": "TX-2026025070", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,485 [ERROR] {"transaction_id": "TX-2026025127", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,492 [ERROR] {"transaction_id": "TX-2026025149", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,502 [ERROR] {"transaction_id": "TX-2026025197", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,508 [ERROR] {"transaction_id": "TX-2026025222", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,509 [ERROR] {"transaction_id": "TX-2026025228", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,514 [ERROR] {"transaction_id": "TX-2026025259", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,531 [ERROR] {"transaction_id": "TX-2026025298", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,588 [ERROR] {"transaction_id": "TX-2026025465", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,607 [ERROR] {"transaction_id": "TX-2026025540", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,631 [ERROR] {"transaction_id": "TX-2026025617", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,647 [ERROR] {"transaction_id": "TX-2026025681", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,648 [ERROR] {"transaction_id": "TX-2026025685", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,652 [ERROR] {"transaction_id": "TX-2026025694", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,678 [ERROR] {"transaction_id": "TX-2026025786", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,691 [ERROR] {"transaction_id": "TX-2026025832", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,710 [ERROR] {"transaction_id": "TX-2026025889", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,720 [ERROR] {"transaction_id": "TX-2026025927", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,726 [ERROR] {"transaction_id": "TX-2026025957", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,741 [ERROR] {"transaction_id": "TX-2026026000", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,751 [ERROR] {"transaction_id": "TX-2026026024", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,789 [ERROR] {"transaction_id": "TX-2026026131", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,796 [ERROR] {"transaction_id": "TX-2026026154", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,806 [ERROR] {"transaction_id": "TX-2026026183", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,812 [ERROR] {"transaction_id": "TX-2026026206", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,841 [ERROR] {"transaction_id": "TX-2026026305", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,847 [ERROR] {"transaction_id": "TX-2026026321", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:19,860 [ERROR] {"transaction_id": "TX-2026026372", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,955 [ERROR] {"transaction_id": "TX-2026026654", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,992 [ERROR] {"transaction_id": "TX-2026026793", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:19,999 [ERROR] {"transaction_id": "TX-2026026818", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,002 [ERROR] {"transaction_id": "TX-2026026826", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,020 [ERROR] {"transaction_id": "TX-2026026891", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,036 [ERROR] {"transaction_id": "TX-2026026936", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,044 [ERROR] {"transaction_id": "TX-2026026965", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,056 [ERROR] {"transaction_id": "TX-2026026994", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,067 [ERROR] {"transaction_id": "TX-2026027017", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,068 [ERROR] {"transaction_id": "TX-2026027018", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,087 [ERROR] {"transaction_id": "TX-2026027079", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,101 [ERROR] {"transaction_id": "TX-2026027110", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,104 [ERROR] {"transaction_id": "TX-2026027118", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,128 [ERROR] {"transaction_id": "TX-2026027166", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,158 [ERROR] {"transaction_id": "TX-2026027242", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,168 [ERROR] {"transaction_id": "TX-2026027270", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,180 [ERROR] {"transaction_id": "TX-2026027298", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,181 [ERROR] {"transaction_id": "TX-2026027301", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,198 [ERROR] {"transaction_id": "TX-2026027338", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,227 [ERROR] {"transaction_id": "TX-2026027425", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,250 [ERROR] {"transaction_id": "TX-2026027474", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,270 [ERROR] {"transaction_id": "TX-2026027537", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,310 [ERROR] {"transaction_id": "TX-2026027610", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,315 [ERROR] {"transaction_id": "TX-2026027618", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,335 [ERROR] {"transaction_id": "TX-2026027671", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,347 [ERROR] {"transaction_id": "TX-2026027703", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,355 [ERROR] {"transaction_id": "TX-2026027721", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,377 [ERROR] {"transaction_id": "TX-2026027780", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,389 [ERROR] {"transaction_id": "TX-2026027804", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,398 [ERROR] {"transaction_id": "TX-2026027826", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,441 [ERROR] {"transaction_id": "TX-2026027921", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,447 [ERROR] {"transaction_id": "TX-2026027940", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,453 [ERROR] {"transaction_id": "TX-2026027957", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,467 [ERROR] {"transaction_id": "TX-2026027989", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,486 [ERROR] {"transaction_id": "TX-2026028033", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,487 [ERROR] {"transaction_id": "TX-2026028035", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,491 [ERROR] {"transaction_id": "TX-2026028043", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,497 [ERROR] {"transaction_id": "TX-2026028058", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,512 [ERROR] {"transaction_id": "TX-2026028095", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,524 [ERROR] {"transaction_id": "TX-2026028124", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,556 [ERROR] {"transaction_id": "TX-2026028191", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,585 [ERROR] {"transaction_id": "TX-2026028258", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,599 [ERROR] {"transaction_id": "TX-2026028294", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,600 [ERROR] {"transaction_id": "TX-2026028295", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,651 [ERROR] {"transaction_id": "TX-2026028420", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,705 [ERROR] {"transaction_id": "TX-2026028548", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,717 [ERROR] {"transaction_id": "TX-2026028588", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,730 [ERROR] {"transaction_id": "TX-2026028627", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,746 [ERROR] {"transaction_id": "TX-2026028677", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,767 [ERROR] {"transaction_id": "TX-2026028726", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,787 [ERROR] {"transaction_id": "TX-2026028776", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,795 [ERROR] {"transaction_id": "TX-2026028807", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,799 [ERROR] {"transaction_id": "TX-2026028823", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,802 [ERROR] {"transaction_id": "TX-2026028833", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,803 [ERROR] {"transaction_id": "TX-2026028834", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,806 [ERROR] {"transaction_id": "TX-2026028844", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,816 [ERROR] {"transaction_id": "TX-2026028876", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,828 [ERROR] {"transaction_id": "TX-2026028930", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,877 [ERROR] {"transaction_id": "TX-2026029068", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,884 [ERROR] {"transaction_id": "TX-2026029088", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,890 [ERROR] {"transaction_id": "TX-2026029100", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,898 [ERROR] {"transaction_id": "TX-2026029118", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,929 [ERROR] {"transaction_id": "TX-2026029200", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,939 [ERROR] {"transaction_id": "TX-2026029227", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,947 [ERROR] {"transaction_id": "TX-2026029256", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,949 [ERROR] {"transaction_id": "TX-2026029262", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,953 [ERROR] {"transaction_id": "TX-2026029271", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,953 [ERROR] {"transaction_id": "TX-2026029272", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:20,955 [ERROR] {"transaction_id": "TX-2026029276", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,975 [ERROR] {"transaction_id": "TX-2026029350", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,980 [ERROR] {"transaction_id": "TX-2026029371", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,981 [ERROR] {"transaction_id": "TX-2026029373", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:20,996 [ERROR] {"transaction_id": "TX-2026029428", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:21,040 [ERROR] {"transaction_id": "TX-2026029595", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:21,050 [ERROR] {"transaction_id": "TX-2026029637", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:21,060 [ERROR] {"transaction_id": "TX-2026029664", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:21,076 [ERROR] {"transaction_id": "TX-2026029719", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:45:21,096 [ERROR] {"transaction_id": "TX-2026029780", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:45:21,104 [ERROR] {"transaction_id": "TX-2026029810", "reason": "bad_price", "raw_value": "-99.99"}
