2026-07-05 12:55:45,232 [INFO] ══════════ DÉMARRAGE DU PIPELINE ══════════
2026-07-05 12:55:45,233 [INFO] Lecture du CSV brut…
2026-07-05 12:55:45,767 [INFO]   101,500 lignes lues
2026-07-05 12:55:46,104 [INFO]   Doublons supprimés : 1,500
2026-07-05 12:55:53,973 [ERROR] {"transaction_id": "TX-2026026183", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:53,978 [ERROR] {"transaction_id": "TX-2026026206", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,005 [ERROR] {"transaction_id": "TX-2026026305", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,010 [ERROR] {"transaction_id": "TX-2026026321", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,030 [ERROR] {"transaction_id": "TX-2026026372", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,131 [ERROR] {"transaction_id": "TX-2026026654", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,184 [ERROR] {"transaction_id": "TX-2026026793", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,194 [ERROR] {"transaction_id": "TX-2026026818", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,199 [ERROR] {"transaction_id": "TX-2026026826", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,224 [ERROR] {"transaction_id": "TX-2026026891", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,239 [ERROR] {"transaction_id": "TX-2026026936", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,249 [ERROR] {"transaction_id": "TX-2026026965", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,262 [ERROR] {"transaction_id": "TX-2026026994", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,274 [ERROR] {"transaction_id": "TX-2026027017", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,275 [ERROR] {"transaction_id": "TX-2026027018", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,295 [ERROR] {"transaction_id": "TX-2026027079", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,304 [ERROR] {"transaction_id": "TX-2026027110", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,307 [ERROR] {"transaction_id": "TX-2026027118", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,320 [ERROR] {"transaction_id": "TX-2026027166", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,338 [ERROR] {"transaction_id": "TX-2026027242", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,348 [ERROR] {"transaction_id": "TX-2026027270", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,356 [ERROR] {"transaction_id": "TX-2026027298", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,357 [ERROR] {"transaction_id": "TX-2026027301", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,373 [ERROR] {"transaction_id": "TX-2026027338", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,400 [ERROR] {"transaction_id": "TX-2026027425", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,413 [ERROR] {"transaction_id": "TX-2026027474", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,438 [ERROR] {"transaction_id": "TX-2026027537", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,464 [ERROR] {"transaction_id": "TX-2026027610", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,466 [ERROR] {"transaction_id": "TX-2026027618", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,479 [ERROR] {"transaction_id": "TX-2026027671", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,497 [ERROR] {"transaction_id": "TX-2026027703", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,503 [ERROR] {"transaction_id": "TX-2026027721", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,519 [ERROR] {"transaction_id": "TX-2026027780", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,528 [ERROR] {"transaction_id": "TX-2026027804", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,535 [ERROR] {"transaction_id": "TX-2026027826", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,566 [ERROR] {"transaction_id": "TX-2026027921", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,573 [ERROR] {"transaction_id": "TX-2026027940", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,579 [ERROR] {"transaction_id": "TX-2026027957", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,588 [ERROR] {"transaction_id": "TX-2026027989", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,604 [ERROR] {"transaction_id": "TX-2026028033", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,606 [ERROR] {"transaction_id": "TX-2026028035", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,612 [ERROR] {"transaction_id": "TX-2026028043", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,616 [ERROR] {"transaction_id": "TX-2026028058", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,628 [ERROR] {"transaction_id": "TX-2026028095", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,636 [ERROR] {"transaction_id": "TX-2026028124", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,663 [ERROR] {"transaction_id": "TX-2026028191", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,683 [ERROR] {"transaction_id": "TX-2026028258", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,695 [ERROR] {"transaction_id": "TX-2026028294", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,696 [ERROR] {"transaction_id": "TX-2026028295", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,744 [ERROR] {"transaction_id": "TX-2026028420", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,778 [ERROR] {"transaction_id": "TX-2026028548", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,788 [ERROR] {"transaction_id": "TX-2026028588", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,798 [ERROR] {"transaction_id": "TX-2026028627", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,812 [ERROR] {"transaction_id": "TX-2026028677", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,829 [ERROR] {"transaction_id": "TX-2026028726", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,839 [ERROR] {"transaction_id": "TX-2026028776", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,849 [ERROR] {"transaction_id": "TX-2026028807", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,852 [ERROR] {"transaction_id": "TX-2026028823", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,856 [ERROR] {"transaction_id": "TX-2026028833", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,857 [ERROR] {"transaction_id": "TX-2026028834", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,862 [ERROR] {"transaction_id": "TX-2026028844", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,871 [ERROR] {"transaction_id": "TX-2026028876", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,887 [ERROR] {"transaction_id": "TX-2026028930", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,920 [ERROR] {"transaction_id": "TX-2026029068", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,928 [ERROR] {"transaction_id": "TX-2026029088", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,930 [ERROR] {"transaction_id": "TX-2026029100", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,935 [ERROR] {"transaction_id": "TX-2026029118", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,955 [ERROR] {"transaction_id": "TX-2026029200", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,967 [ERROR] {"transaction_id": "TX-2026029227", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,977 [ERROR] {"transaction_id": "TX-2026029256", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:54,979 [ERROR] {"transaction_id": "TX-2026029262", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,984 [ERROR] {"transaction_id": "TX-2026029271", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,985 [ERROR] {"transaction_id": "TX-2026029272", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:54,986 [ERROR] {"transaction_id": "TX-2026029276", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,008 [ERROR] {"transaction_id": "TX-2026029350", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,017 [ERROR] {"transaction_id": "TX-2026029371", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,019 [ERROR] {"transaction_id": "TX-2026029373", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,037 [ERROR] {"transaction_id": "TX-2026029428", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,086 [ERROR] {"transaction_id": "TX-2026029595", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,105 [ERROR] {"transaction_id": "TX-2026029637", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,114 [ERROR] {"transaction_id": "TX-2026029664", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,130 [ERROR] {"transaction_id": "TX-2026029719", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,146 [ERROR] {"transaction_id": "TX-2026029780", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,153 [ERROR] {"transaction_id": "TX-2026029810", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,156 [ERROR] {"transaction_id": "TX-2026029818", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,165 [ERROR] {"transaction_id": "TX-2026029841", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,167 [ERROR] {"transaction_id": "TX-2026029846", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,178 [ERROR] {"transaction_id": "TX-2026029885", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,183 [ERROR] {"transaction_id": "TX-2026029900", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,195 [ERROR] {"transaction_id": "TX-2026029947", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,232 [ERROR] {"transaction_id": "TX-2026030100", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,278 [ERROR] {"transaction_id": "TX-2026030225", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,316 [ERROR] {"transaction_id": "TX-2026030310", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,319 [ERROR] {"transaction_id": "TX-2026030319", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,331 [ERROR] {"transaction_id": "TX-2026030354", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,361 [ERROR] {"transaction_id": "TX-2026030454", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,372 [ERROR] {"transaction_id": "TX-2026030480", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,382 [ERROR] {"transaction_id": "TX-2026030512", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,385 [ERROR] {"transaction_id": "TX-2026030516", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,403 [ERROR] {"transaction_id": "TX-2026030572", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,421 [ERROR] {"transaction_id": "TX-2026030626", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,431 [ERROR] {"transaction_id": "TX-2026030660", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,436 [ERROR] {"transaction_id": "TX-2026030679", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,482 [ERROR] {"transaction_id": "TX-2026030820", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,512 [ERROR] {"transaction_id": "TX-2026030923", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,520 [ERROR] {"transaction_id": "TX-2026030961", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,549 [ERROR] {"transaction_id": "TX-2026031070", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,551 [ERROR] {"transaction_id": "TX-2026031074", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,563 [ERROR] {"transaction_id": "TX-2026031123", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,582 [ERROR] {"transaction_id": "TX-2026031190", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,601 [ERROR] {"transaction_id": "TX-2026031249", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,616 [ERROR] {"transaction_id": "TX-2026031314", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,630 [ERROR] {"transaction_id": "TX-2026031366", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,635 [ERROR] {"transaction_id": "TX-2026031381", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,636 [ERROR] {"transaction_id": "TX-2026031391", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,674 [ERROR] {"transaction_id": "TX-2026031512", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,680 [ERROR] {"transaction_id": "TX-2026031530", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,702 [ERROR] {"transaction_id": "TX-2026031625", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,718 [ERROR] {"transaction_id": "TX-2026031680", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,748 [ERROR] {"transaction_id": "TX-2026031780", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,762 [ERROR] {"transaction_id": "TX-2026031826", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,766 [ERROR] {"transaction_id": "TX-2026031838", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,800 [ERROR] {"transaction_id": "TX-2026031957", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,804 [ERROR] {"transaction_id": "TX-2026031969", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,806 [ERROR] {"transaction_id": "TX-2026031973", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,817 [ERROR] {"transaction_id": "TX-2026032002", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,821 [ERROR] {"transaction_id": "TX-2026032009", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,833 [ERROR] {"transaction_id": "TX-2026032044", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,848 [ERROR] {"transaction_id": "TX-2026032090", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,863 [ERROR] {"transaction_id": "TX-2026032124", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,878 [ERROR] {"transaction_id": "TX-2026032164", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,879 [ERROR] {"transaction_id": "TX-2026032168", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,882 [ERROR] {"transaction_id": "TX-2026032178", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,891 [ERROR] {"transaction_id": "TX-2026032214", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,897 [ERROR] {"transaction_id": "TX-2026032238", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,907 [ERROR] {"transaction_id": "TX-2026032271", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,913 [ERROR] {"transaction_id": "TX-2026032290", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,928 [ERROR] {"transaction_id": "TX-2026032335", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,946 [ERROR] {"transaction_id": "TX-2026032417", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:55,955 [ERROR] {"transaction_id": "TX-2026032446", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:55,961 [ERROR] {"transaction_id": "TX-2026032464", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,051 [ERROR] {"transaction_id": "TX-2026032800", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,076 [ERROR] {"transaction_id": "TX-2026032884", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,080 [ERROR] {"transaction_id": "TX-2026032901", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,091 [ERROR] {"transaction_id": "TX-2026032932", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,129 [ERROR] {"transaction_id": "TX-2026033046", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,134 [ERROR] {"transaction_id": "TX-2026033057", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,139 [ERROR] {"transaction_id": "TX-2026033081", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,150 [ERROR] {"transaction_id": "TX-2026033107", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,167 [ERROR] {"transaction_id": "TX-2026033154", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,179 [ERROR] {"transaction_id": "TX-2026033195", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,197 [ERROR] {"transaction_id": "TX-2026033272", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,201 [ERROR] {"transaction_id": "TX-2026033287", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,229 [ERROR] {"transaction_id": "TX-2026033373", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,236 [ERROR] {"transaction_id": "TX-2026033409", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,262 [ERROR] {"transaction_id": "TX-2026033492", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,281 [ERROR] {"transaction_id": "TX-2026033559", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,289 [ERROR] {"transaction_id": "TX-2026033577", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,296 [ERROR] {"transaction_id": "TX-2026033599", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,341 [ERROR] {"transaction_id": "TX-2026033748", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,354 [ERROR] {"transaction_id": "TX-2026033791", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,368 [ERROR] {"transaction_id": "TX-2026033838", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,372 [ERROR] {"transaction_id": "TX-2026033852", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,392 [ERROR] {"transaction_id": "TX-2026033926", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,404 [ERROR] {"transaction_id": "TX-2026033954", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,406 [ERROR] {"transaction_id": "TX-2026033963", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,415 [ERROR] {"transaction_id": "TX-2026033985", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,457 [ERROR] {"transaction_id": "TX-2026034098", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,464 [ERROR] {"transaction_id": "TX-2026034123", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,473 [ERROR] {"transaction_id": "TX-2026034153", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,478 [ERROR] {"transaction_id": "TX-2026034167", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,480 [ERROR] {"transaction_id": "TX-2026034173", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,484 [ERROR] {"transaction_id": "TX-2026034186", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,495 [ERROR] {"transaction_id": "TX-2026034223", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,496 [ERROR] {"transaction_id": "TX-2026034224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,499 [ERROR] {"transaction_id": "TX-2026034232", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,524 [ERROR] {"transaction_id": "TX-2026034333", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,542 [ERROR] {"transaction_id": "TX-2026034383", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,565 [ERROR] {"transaction_id": "TX-2026034479", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,586 [ERROR] {"transaction_id": "TX-2026034554", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,587 [ERROR] {"transaction_id": "TX-2026034557", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,597 [ERROR] {"transaction_id": "TX-2026034588", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,638 [ERROR] {"transaction_id": "TX-2026034724", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,652 [ERROR] {"transaction_id": "TX-2026034777", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,657 [ERROR] {"transaction_id": "TX-2026034787", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,672 [ERROR] {"transaction_id": "TX-2026034852", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,675 [ERROR] {"transaction_id": "TX-2026034857", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,688 [ERROR] {"transaction_id": "TX-2026034915", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,689 [ERROR] {"transaction_id": "TX-2026034918", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,706 [ERROR] {"transaction_id": "TX-2026034980", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,723 [ERROR] {"transaction_id": "TX-2026035041", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,728 [ERROR] {"transaction_id": "TX-2026035053", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,753 [ERROR] {"transaction_id": "TX-2026035139", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,758 [ERROR] {"transaction_id": "TX-2026035155", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,761 [ERROR] {"transaction_id": "TX-2026035168", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,772 [ERROR] {"transaction_id": "TX-2026035209", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,781 [ERROR] {"transaction_id": "TX-2026035246", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,781 [ERROR] {"transaction_id": "TX-2026035247", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,787 [ERROR] {"transaction_id": "TX-2026035265", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,811 [ERROR] {"transaction_id": "TX-2026035325", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,812 [ERROR] {"transaction_id": "TX-2026035333", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,814 [ERROR] {"transaction_id": "TX-2026035344", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,816 [ERROR] {"transaction_id": "TX-2026035349", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,818 [ERROR] {"transaction_id": "TX-2026035354", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,862 [ERROR] {"transaction_id": "TX-2026035540", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,874 [ERROR] {"transaction_id": "TX-2026035617", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,894 [ERROR] {"transaction_id": "TX-2026035694", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,897 [ERROR] {"transaction_id": "TX-2026035704", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:55:56,904 [ERROR] {"transaction_id": "TX-2026035735", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,919 [ERROR] {"transaction_id": "TX-2026035800", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:55:56,925 [ERROR] {"transaction_id": "TX-2026035821", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
